name,subassembly,solid_count,volume_mm3,provenance
Crankcase_4x83mm_Bores,01_Housings,1,10307654.206,"MM01-9/01-12: 83 mm bores, 90 mm pitch, cast iron, no separate cylinder liners. Exterior and coolant paths reconstructed."
Timing_Case_Removable_Cover,01_Housings,1,185376.851,R4 reference-based reconstruction; no OEM dimensioned drawing for this detail
Timing_Case_Gasket_Envelope,01_Housings,1,10717.212,R4 reference-based reconstruction; no OEM dimensioned drawing for this detail
Timing_Cover_Screw_0,01_Housings,1,160.85,R4 reference-based reconstruction; no OEM dimensioned drawing for this detail
Timing_Cover_Screw_1,01_Housings,1,160.85,R4 reference-based reconstruction; no OEM dimensioned drawing for this detail
Timing_Cover_Screw_2,01_Housings,1,160.85,R4 reference-based reconstruction; no OEM dimensioned drawing for this detail
Timing_Cover_Screw_3,01_Housings,1,160.85,R4 reference-based reconstruction; no OEM dimensioned drawing for this detail
Timing_Cover_Screw_4,01_Housings,1,160.85,R4 reference-based reconstruction; no OEM dimensioned drawing for this detail
Timing_Cover_Screw_5,01_Housings,1,160.85,R4 reference-based reconstruction; no OEM dimensioned drawing for this detail
Timing_Cover_Screw_6,01_Housings,1,160.85,R4 reference-based reconstruction; no OEM dimensioned drawing for this detail
Timing_Cover_Screw_7,01_Housings,1,160.85,R4 reference-based reconstruction; no OEM dimensioned drawing for this detail
Timing_Cover_Screw_8,01_Housings,1,160.85,R4 reference-based reconstruction; no OEM dimensioned drawing for this detail
Block_Cast_Rib_245_-85,01_Housings,1,9648.0,R4 reference-based reconstruction; no OEM dimensioned drawing for this detail
Block_Cast_Rib_245_85,01_Housings,1,9648.0,R4 reference-based reconstruction; no OEM dimensioned drawing for this detail
Block_Cast_Rib_305_-85,01_Housings,1,9648.0,R4 reference-based reconstruction; no OEM dimensioned drawing for this detail
Block_Cast_Rib_305_85,01_Housings,1,9648.0,R4 reference-based reconstruction; no OEM dimensioned drawing for this detail
Block_Cast_Rib_395_-85,01_Housings,1,9648.0,R4 reference-based reconstruction; no OEM dimensioned drawing for this detail
Block_Cast_Rib_395_85,01_Housings,1,9648.0,R4 reference-based reconstruction; no OEM dimensioned drawing for this detail
Block_Cast_Rib_485_-85,01_Housings,1,9648.0,R4 reference-based reconstruction; no OEM dimensioned drawing for this detail
Block_Cast_Rib_485_85,01_Housings,1,9648.0,R4 reference-based reconstruction; no OEM dimensioned drawing for this detail
Block_Cast_Rib_575_-85,01_Housings,1,9648.0,R4 reference-based reconstruction; no OEM dimensioned drawing for this detail
Block_Cast_Rib_575_85,01_Housings,1,9648.0,R4 reference-based reconstruction; no OEM dimensioned drawing for this detail
Block_Long_Rib_-87_75,01_Housings,1,19600.0,R4 reference-based reconstruction; no OEM dimensioned drawing for this detail
Block_Long_Rib_87_75,01_Housings,1,19600.0,R4 reference-based reconstruction; no OEM dimensioned drawing for this detail
Block_Long_Rib_-87_155,01_Housings,1,19600.0,R4 reference-based reconstruction; no OEM dimensioned drawing for this detail
Block_Long_Rib_87_155,01_Housings,1,19600.0,R4 reference-based reconstruction; no OEM dimensioned drawing for this detail
Oil_Filler_Neck,09_Fluids,1,12095.132,R4 reference-based reconstruction; no OEM dimensioned drawing for this detail
Oil_Filler_Cap,09_Fluids,1,11388.915,R4 reference-based reconstruction; no OEM dimensioned drawing for this detail
Sump_Drain_Plug,09_Fluids,1,1473.109,R4 reference-based reconstruction; no OEM dimensioned drawing for this detail
Dipstick_Tube,09_Fluids,1,13825.381,R4 reference-based reconstruction; no OEM dimensioned drawing for this detail
Dipstick_Pull_Loop,09_Fluids,1,1776.529,R4 reference-based reconstruction; no OEM dimensioned drawing for this detail
Oil_Separator,09_Fluids,1,158458.088,MM79-10/PDF176 oil separator architecture; under-cover placement and proportions reconstructed
Oil_Separator_Bypass,09_Fluids,1,3619.115,MM79-9/10; valve internals not known
Oil_Separator_Return,09_Fluids,1,12964.214,R4 reference-based reconstruction; no OEM dimensioned drawing for this detail
Glow_Plug_Control_Box,15_Engine_Electrics,1,86464.194,"MM76-3/PDF159 Fig76-1; four-mount box and connector, dimensions assumed"
GPC_Baseplate,15_Engine_Electrics,1,25680.0,R4 reference-based reconstruction; no OEM dimensioned drawing for this detail
GPC_Electrical_Connector,15_Engine_Electrics,1,10260.0,R4 reference-based reconstruction; no OEM dimensioned drawing for this detail
GPC_Fastener_283_-148,15_Engine_Electrics,1,141.372,R4 reference-based reconstruction; no OEM dimensioned drawing for this detail
GPC_Fastener_283_-86,15_Engine_Electrics,1,141.372,R4 reference-based reconstruction; no OEM dimensioned drawing for this detail
GPC_Fastener_367_-148,15_Engine_Electrics,1,141.372,R4 reference-based reconstruction; no OEM dimensioned drawing for this detail
GPC_Fastener_367_-86,15_Engine_Electrics,1,141.372,R4 reference-based reconstruction; no OEM dimensioned drawing for this detail
Boost_Pressure_Actuator_BPA,15_Engine_Electrics,1,57553.177,"MM81-3/4, later manifold-fed BPA arrangement chosen; this is not the wastegate diaphragm"
BPA_Hose_Port_0,15_Engine_Electrics,1,653.451,R4 reference-based reconstruction; no OEM dimensioned drawing for this detail
BPA_Hose_Port_1,15_Engine_Electrics,1,653.451,R4 reference-based reconstruction; no OEM dimensioned drawing for this detail
BPA_Manifold_Reference_Hose,15_Engine_Electrics,1,4280.901,MM81-4 topology only; hose route reconstructed
BPA_Wastegate_Hose,15_Engine_Electrics,1,4604.517,R4 reference-based reconstruction; no OEM dimensioned drawing for this detail
Alternator_External_Regulator,17_Aircraft_Electrics,1,217140.0,MM01-23/PDF45 external regulator documented; envelope and placement assumed
Regulator_Fin_0,17_Aircraft_Electrics,1,1218.0,R4 reference-based reconstruction; no OEM dimensioned drawing for this detail
Regulator_Fin_1,17_Aircraft_Electrics,1,1218.0,R4 reference-based reconstruction; no OEM dimensioned drawing for this detail
Regulator_Fin_2,17_Aircraft_Electrics,1,1218.0,R4 reference-based reconstruction; no OEM dimensioned drawing for this detail
Regulator_Fin_3,17_Aircraft_Electrics,1,1218.0,R4 reference-based reconstruction; no OEM dimensioned drawing for this detail
Regulator_Fin_4,17_Aircraft_Electrics,1,1218.0,R4 reference-based reconstruction; no OEM dimensioned drawing for this detail
Regulator_Fin_5,17_Aircraft_Electrics,1,1218.0,R4 reference-based reconstruction; no OEM dimensioned drawing for this detail
Regulator_Fin_6,17_Aircraft_Electrics,1,1218.0,R4 reference-based reconstruction; no OEM dimensioned drawing for this detail
Regulator_Fin_7,17_Aircraft_Electrics,1,1218.0,R4 reference-based reconstruction; no OEM dimensioned drawing for this detail
SIH_DAQ_Concept,17_Aircraft_Electrics,1,226980.0,Proposed extra-sensor acquisition enclosure; not an AE300 engine component
Aircraft_Fuel_Pump_A,17_Aircraft_Electrics,1,88460.966,"MM01-24 supply pumps A/B architecture; airframe-supplied, generic geometry"
Aircraft_Fuel_Pump_B,17_Aircraft_Electrics,1,88460.966,"MM01-24 supply pumps A/B architecture; airframe-supplied, generic geometry"
Harness_Backbone_A,16_Engine_Harness,1,21111.503,"MM71-4/5 OEM harness topology; SIH loom additional; routes, diameters and separation conceptual"
Harness_Backbone_B,16_Engine_Harness,1,21111.503,"MM71-4/5 OEM harness topology; SIH loom additional; routes, diameters and separation conceptual"
Harness_Backbone_Shared,16_Engine_Harness,1,32986.723,"MM71-4/5 OEM harness topology; SIH loom additional; routes, diameters and separation conceptual"
Harness_Backbone_SIH_DAQ,16_Engine_Harness,1,21111.503,"MM71-4/5 OEM harness topology; SIH loom additional; routes, diameters and separation conceptual"
Harness_Branch_BPS1,16_Engine_Harness,1,1645.306,Concept route only; SIH branch is not an OEM ECU input or certified harness
Harness_Branch_IAT1,16_Engine_Harness,1,1645.306,Concept route only; SIH branch is not an OEM ECU input or certified harness
Harness_Branch_CRS1,16_Engine_Harness,1,6153.933,Concept route only; SIH branch is not an OEM ECU input or certified harness
Harness_Branch_CAS1,16_Engine_Harness,1,1940.313,Concept route only; SIH branch is not an OEM ECU input or certified harness
Harness_Branch_BPS2,16_Engine_Harness,1,1664.149,Concept route only; SIH branch is not an OEM ECU input or certified harness
Harness_Branch_IAT2,16_Engine_Harness,1,1664.149,Concept route only; SIH branch is not an OEM ECU input or certified harness
Harness_Branch_CRS2,16_Engine_Harness,1,6472.813,Concept route only; SIH branch is not an OEM ECU input or certified harness
Harness_Branch_CAS2,16_Engine_Harness,1,3164.414,Concept route only; SIH branch is not an OEM ECU input or certified harness
Harness_Branch_RPS,16_Engine_Harness,1,1603.512,Concept route only; SIH branch is not an OEM ECU input or certified harness
Harness_Branch_FPS,16_Engine_Harness,1,5927.539,Concept route only; SIH branch is not an OEM ECU input or certified harness
Harness_Branch_FTS,16_Engine_Harness,1,5934.467,Concept route only; SIH branch is not an OEM ECU input or certified harness
Harness_Branch_CTS,16_Engine_Harness,1,3997.081,Concept route only; SIH branch is not an OEM ECU input or certified harness
Harness_Branch_OPS,16_Engine_Harness,1,6603.484,Concept route only; SIH branch is not an OEM ECU input or certified harness
Harness_Branch_MOK,16_Engine_Harness,1,8711.119,Concept route only; SIH branch is not an OEM ECU input or certified harness
Harness_Branch_GBTS,16_Engine_Harness,1,7366.76,Concept route only; SIH branch is not an OEM ECU input or certified harness
Harness_Branch_EGT_C1,16_Engine_Harness,1,5371.749,Concept route only; SIH branch is not an OEM ECU input or certified harness
Harness_Branch_CHT_C1,16_Engine_Harness,1,4449.559,Concept route only; SIH branch is not an OEM ECU input or certified harness
Harness_Branch_EGT_C2,16_Engine_Harness,1,5371.749,Concept route only; SIH branch is not an OEM ECU input or certified harness
Harness_Branch_CHT_C2,16_Engine_Harness,1,4449.559,Concept route only; SIH branch is not an OEM ECU input or certified harness
Harness_Branch_EGT_C3,16_Engine_Harness,1,5371.749,Concept route only; SIH branch is not an OEM ECU input or certified harness
Harness_Branch_CHT_C3,16_Engine_Harness,1,4449.559,Concept route only; SIH branch is not an OEM ECU input or certified harness
Harness_Branch_EGT_C4,16_Engine_Harness,1,5371.749,Concept route only; SIH branch is not an OEM ECU input or certified harness
Harness_Branch_CHT_C4,16_Engine_Harness,1,4449.559,Concept route only; SIH branch is not an OEM ECU input or certified harness
Harness_Branch_VIB_Block,16_Engine_Harness,1,5506.698,Concept route only; SIH branch is not an OEM ECU input or certified harness
Harness_Branch_VIB_Gearbox,16_Engine_Harness,1,7010.955,Concept route only; SIH branch is not an OEM ECU input or certified harness
Harness_Branch_FuelFlow,16_Engine_Harness,1,5963.08,Concept route only; SIH branch is not an OEM ECU input or certified harness
Harness_Branch_Alternator_Current,16_Engine_Harness,1,8749.474,Concept route only; SIH branch is not an OEM ECU input or certified harness
Harness_Branch_CTS_GPC,16_Engine_Harness,1,6739.206,Concept route only; SIH branch is not an OEM ECU input or certified harness
Harness_Clamp_0,16_Engine_Harness,1,1005.31,R4 reference-based reconstruction; no OEM dimensioned drawing for this detail
Harness_Clamp_1,16_Engine_Harness,1,1005.31,R4 reference-based reconstruction; no OEM dimensioned drawing for this detail
Harness_Clamp_2,16_Engine_Harness,1,1005.31,R4 reference-based reconstruction; no OEM dimensioned drawing for this detail
Harness_Clamp_3,16_Engine_Harness,1,1005.31,R4 reference-based reconstruction; no OEM dimensioned drawing for this detail
Harness_Clamp_4,16_Engine_Harness,1,1005.31,R4 reference-based reconstruction; no OEM dimensioned drawing for this detail
Harness_Actuator_GPC,16_Engine_Harness,1,8104.203,"MM71-5 named actuator connection; unvalidated route, pinout unspecified"
Harness_Actuator_BPA,16_Engine_Harness,1,3122.719,"MM71-5 named actuator connection; unvalidated route, pinout unspecified"
Harness_Actuator_FMU,16_Engine_Harness,1,7288.181,"MM71-5 named actuator connection; unvalidated route, pinout unspecified"
Harness_Actuator_PCV,16_Engine_Harness,1,1866.639,"MM71-5 named actuator connection; unvalidated route, pinout unspecified"
Harness_Actuator_GOV,16_Engine_Harness,1,11084.566,"MM71-5 named actuator connection; unvalidated route, pinout unspecified"
Harness_INJ_1,16_Engine_Harness,1,2584.563,R4 reference-based reconstruction; no OEM dimensioned drawing for this detail
Harness_GP_1,16_Engine_Harness,1,4750.779,R4 reference-based reconstruction; no OEM dimensioned drawing for this detail
Harness_INJ_2,16_Engine_Harness,1,2584.563,R4 reference-based reconstruction; no OEM dimensioned drawing for this detail
Harness_GP_2,16_Engine_Harness,1,4750.779,R4 reference-based reconstruction; no OEM dimensioned drawing for this detail
Harness_INJ_3,16_Engine_Harness,1,2584.563,R4 reference-based reconstruction; no OEM dimensioned drawing for this detail
Harness_GP_3,16_Engine_Harness,1,5158.407,R4 reference-based reconstruction; no OEM dimensioned drawing for this detail
Harness_INJ_4,16_Engine_Harness,1,2584.563,R4 reference-based reconstruction; no OEM dimensioned drawing for this detail
Harness_GP_4,16_Engine_Harness,1,5883.265,R4 reference-based reconstruction; no OEM dimensioned drawing for this detail
Airframe_Harness_to_ECU_A,17_Aircraft_Electrics,1,99053.452,External loom concept. EECU belongs outside engine fire zone; not an installation-ready layout
Airframe_Harness_to_ECU_Power,17_Aircraft_Electrics,1,54666.287,External loom concept. EECU belongs outside engine fire zone; not an installation-ready layout
Airframe_Harness_to_ECU_B,17_Aircraft_Electrics,1,123439.741,External loom concept. EECU belongs outside engine fire zone; not an installation-ready layout
Airframe_Harness_to_SIH_DAQ,17_Aircraft_Electrics,1,66199.645,Separate acquisition network for added SIH sensors; NOT connected to OEM ECU inputs
Generator_to_Regulator_Loom,17_Aircraft_Electrics,1,32775.663,"Alternator/external regulator topology, routing only; conductor gauge and pinout not specified"
Power_Lever_Loom_1,17_Aircraft_Electrics,1,7962.893,PLS channel association only; wire count and pinout unspecified
Power_Lever_Loom_2,17_Aircraft_Electrics,1,4610.825,PLS channel association only; wire count and pinout unspecified
